Sentence ID	Audio ID
2185241	594547
2185242	524568
2185243	524569
2186561	703051
2186596	440094
2186628	567837
2186637	554834
2186645	516952
2186646	104357
2186655	721883
2186656	642251
2186657	104358
2186664	567838
2186669	567839
2186672	554835
2186683	104360
2186684	534452
2186688	554836
2186690	518155
2186772	721884
2186773	516953
2186775	637109
2186782	534453
2186791	104361
2186801	642252
2186807	104362
2186810	534454
2186811	462156
2187008	454184
2187087	454185
2187370	441896
2187371	440990
2187373	438619
2187374	438620
2187380	440460
2187384	440461
2187385	440991
2187387	441897
2187395	441569
2187399	441570
2187874	721885
2187980	689501
2187998	703052
2188000	1062275
2188011	693937
2188047	767937
2188090	721886
2188092	554837
2188181	594548
2188188	594549
2188195	594550
2188243	609789
2188261	460546
2188267	454186
2188268	454187
2188276	735761
2188307	501294
2188329	594551
2188331	594552
2188343	594553
2188346	594554
2189253	534455
2189265	609790
2189377	567840
2189381	554838
2189382	554839
2189385	703053
2189517	534456
2189520	554840
2189541	554841
2189576	104473
2189579	703054
2189600	104474
2189617	554842
2189626	516954
2189665	502869
2189667	721887
2189671	104476
2189678	554843
2189688	873592
2189725	516955
2189726	353630
2190013	531825
2190022	531826
2190025	531827
2190412	443092
2190414	438621
2191212	516956
2191219	534457
2191225	703055
2191240	567841
2191264	516957
2191269	104524
2191848	567842
2191871	873593
2191873	534458
2191884	554844
2191888	104533
2191890	534459
2191901	502870
2191918	534460
2191919	104534
2191928	104535
2191930	534461
2191931	534462
2191934	104536
2191938	554845
2191944	721888
2191956	333178
2191957	333179
2191959	534463
2191965	554846
2191972	534464
2191973	354550
2191978	609791
2191979	518156
2191989	534465
2191991	609792
2191992	516958
2191993	534466
2191994	534467
2191996	502871
2191998	438622
2191999	502872
2192000	502873
2192001	502874
2192004	438623
2192005	104537
2192006	516959
2192009	516960
2192010	516961
2192013	502875
2192014	502876
2192015	502877
2192016	502878
2192019	516962
2192021	516963
2192024	440992
2192025	440993
2192026	502879
2192027	502880
2192037	443093
2192038	443094
2192040	516964
2192041	104538
2192042	502881
2192050	516965
2192054	721889
2192062	354681
2192076	104539
2192078	104540
2192080	104541
2192081	104542
2192083	721890
2192089	502882
2192090	534468
2192229	502883
2192422	770111
2192535	454188
2192570	443849
2192792	460547
2192806	531828
2192822	531829
2192985	554847
2192987	642253
2192989	721891
2192990	554848
2193234	516966
2193252	721892
2193255	516967
2193302	516968
2193309	639886
2193316	104566
2193332	554849
2193334	534469
2193368	567843
2193370	554850
2193379	609793
2193468	104567
2193490	104568
2193496	554851
2193508	554852
2193510	554853
2193533	873594
2193535	873595
2193565	594555
2193573	594556
2193575	594557
2193582	594558
2193587	454189
2194085	104578
2194096	534470
2194102	693938
2194105	554854
2194106	534471
2194114	459242
2194118	554855
2194120	609794
2194122	721893
2194123	721894
2194125	567844
2194133	534472
2194134	554856
2194136	516969
2194137	104579
2194169	554857
2194210	721895
2194296	449307
2194394	703056
2194426	689502
2194429	609795
2194431	689503
2194441	687898
2194442	609796
2194443	693939
2194459	104589
2194466	609797
2194472	567845
2194474	353350
2194475	567846
2194500	333736
2194502	609798
2194504	567847
2194506	354941
2194508	353762
2194515	609799
2194519	693940
2194520	104590
2194524	637110
2194525	104591
2194528	104592
2194529	104593
2194533	104594
2194535	516970
2194537	443850
2194538	637111
2194541	637112
2194543	516971
2194544	104595
2194545	104596
2194548	104597
2194552	104598
2194555	104599
2194572	554858
2194575	104601
2194577	104602
2194579	516972
2194580	516973
2194583	502884
2194584	354071
2194585	354058
2194781	534473
2194789	104605
2194790	1062283
2194797	721896
2194800	516974
2194801	534474
2194803	534475
2194804	454190
2194805	554859
2194809	104606
2194812	873596
2194883	594559
2194897	594560
2194905	594561
2194909	594562
2194921	594563
2195130	443851
2195131	442709
2195132	442710
2195154	438624
2195237	735762
2196695	554860
2196697	438625
2196727	554861
2196744	567848
2196747	687899
2196752	684569
2196760	104660
2196770	703057
2196781	703058
2196784	554862
2197030	104676
2197251	721897
2197255	353646
2197447	637113
2197579	594564
2197582	594565
2197920	449308
2197965	443852
2197976	598090
2197995	449309
2198404	104684
2198441	534476
2198628	594566
2198641	594567
2198879	639887
2198900	594568
2199554	104736
2199560	104737
2199562	534477
2199596	721898
2199606	352830
2199608	104738
2199620	645607
2199624	639888
2199625	104739
2199631	554863
2199635	689504
2199637	609800
2199645	567849
2199657	534478
2199658	442481
2199659	567850
2199660	104742
2199661	104743
2199663	104744
2199664	104745
2199665	104746
2199693	594569
2199694	354944
2199696	594570
2199697	594571
2201347	104785
2201350	689505
2201441	104787
2201445	104788
2201447	554864
2201457	104789
2201472	534479
2201474	461565
2201475	567851
2201513	609801
2201519	104790
2201520	516975
2201522	721899
2201529	104791
2201996	104798
2201999	104799
2202002	104800
2202005	104801
2202172	104802
2202174	104803
2202175	554865
2202176	645608
2202180	353914
2202183	104804
2202184	642254
2202186	687900
2202187	687901
2202190	689506
2202192	637114
2202354	609802
2202449	524570
2204594	531830
2204598	531831
2204604	531832
2204708	531833
2205261	353559
2205265	693941
2205266	554866
2205279	554867
2205293	693942
2205295	693943
2205312	354627
2205316	355160
2205322	106386
2205324	554868
2205327	106387
2205329	534480
2205331	106388
2205332	534481
2205333	534482
2205334	106389
2205336	106390
2205337	637115
2205339	687902
2205342	721900
2205343	106391
2205344	689507
2205350	106392
2205597	531834
2205601	554869
2205602	687903
2205604	352839
2205610	438626
2205623	518157
2205639	534483
2205655	687904
2205658	637116
2205664	637117
2205667	106517
2205672	441389
2205676	689508
2205682	106518
2205687	687905
2205693	106520
2205701	637118
2205719	352789
2205744	353775
2206191	637119
2206194	106525
2206491	637120
2206844	645609
2207172	600129
2207174	600130
2207257	454191
2208828	438627
2208884	518158
2208902	693944
2208945	689509
2208949	353614
2208994	687906
2209002	107031
2209050	693945
2209051	609803
2209052	107032
2209055	107033
2209056	107034
2209058	534484
2209059	355245
2209060	107035
2209062	609804
2209064	770112
2209067	684570
2209081	436133
2209083	436134
2209088	107037
2209094	554870
2209095	637121
2209100	689510
2209109	352967
2209112	639889
2209118	107038
2209119	534485
2209122	107039
2209134	534486
2209135	534487
2209141	554871
2209153	502885
2209156	609805
2209160	534488
2209162	554872
2209166	459843
2209169	107042
2209178	516976
2209182	107043
2209227	693946
2209231	687907
2209392	693947
2209541	703059
2209543	703060
2209544	703061
2209546	637122
2209549	353750
2209551	107044
2209557	689511
2209559	330807
2209562	107045
2209617	330808
2209621	693948
2209624	693949
2209626	516977
2209634	1062258
2209661	645610
2209662	703062
2209663	693950
2209667	107050
2209671	689512
2209685	703063
2209691	609806
2209699	107052
2209705	107054
2209709	684571
2209711	107055
2209719	107056
2209720	352811
2209725	534489
2209727	693951
2209734	693952
2209735	107057
2209739	534490
2209741	107058
2209743	721901
2209748	107059
2209750	609807
2209751	693953
2209752	107060
2209760	107061
2209767	107062
2209779	684572
2209822	637123
2209830	689513
2209835	609808
2209839	693954
2209870	352502
2209885	107064
2209889	355049
2209901	107065
2209912	107066
2209985	107067
2209988	642255
2210002	642256
2210011	642257
2210012	352704
2210019	333737
2210021	107068
2210026	354120
2210033	107069
2210040	534491
2210126	440994
2210129	642258
2210142	642259
2210144	689514
2210146	107071
2210154	333180
2210155	693955
2210158	534492
2210159	609809
2210160	689515
2210163	333738
2210164	642260
2210165	107072
2210166	107073
2210170	554873
2210173	689516
2210177	516978
2210179	693956
2210183	639890
2210211	107074
2210214	354770
2210216	721902
2210240	454192
2210244	454193
2210252	594572
2212428	516979
2212444	516980
2212544	107429
2212601	554874
2213121	639891
2213126	637124
2213220	594573
2213864	594574
2213868	594575
2213961	333739
2213983	107456
2214001	107459
2214006	554875
2214012	567852
2214022	554876
2214038	534493
2214047	767938
2214052	534494
2214056	609810
2214076	689517
2214095	438628
2214109	516981
2214111	554877
2214112	567853
2214114	642261
2214117	687908
2214130	567854
2214154	639892
2214155	107468
2214157	567855
2214158	107469
2214160	637125
2214161	639893
2214162	637126
2214163	639894
2214164	642262
2214166	534495
2216034	637127
2216037	767939
2216063	609811
2216086	502886
2216118	609812
2216123	516982
2216125	721903
2216139	693957
2216140	107648
2216144	534496
2216146	534497
2216147	449310
2216149	516983
2216181	502887
2216184	609813
2216195	687909
2216211	516984
2216219	554878
2216220	703064
2216242	516985
2216275	353922
2216279	518159
2216283	534498
2216284	721904
2216287	735763
2216289	534499
2216295	107656
2216304	721905
2216307	693958
2216327	554879
2216341	516986
2216348	554880
2216411	735764
2216569	107659
2216580	107661
2216593	554881
2216595	689518
2216600	554882
2216606	354912
2216608	684573
2216612	107662
2216614	609814
2216615	609815
2216621	567856
2216628	689519
2216634	639895
2216638	684574
2216641	721906
2216642	502888
2216656	516987
2216657	687910
2216658	107664
2216660	534500
2216661	534501
2216667	554883
2216672	703065
2216712	609816
2216718	721907
2216755	721908
2216756	721909
2216758	107665
2216761	107666
2216762	609817
2216763	693959
2216766	721910
2216768	609818
2216770	693960
2216771	609819
2216772	684575
2216773	609820
2216774	516988
2216777	107667
2216781	642263
2216786	518160
2216863	454194
2216866	516989
2216875	1062338
2216878	107673
2216887	609821
2216888	637128
2216891	637129
2216892	107674
2216894	502889
2216899	554884
2216945	645611
2216948	107676
2216949	639896
2216950	642264
2216951	107677
2216952	352638
2216953	443095
2216954	609822
2216956	107678
2216958	107679
2216959	107680
2216962	645612
2216963	443853
2216966	333181
2216977	107681
2216991	645613
2217038	534502
2217040	107682
2217042	734820
2217071	442711
2217194	443854
2217329	516990
2217363	554885
2217373	554886
2217374	534503
2217466	516991
2217469	770113
2217470	107696
2217474	721911
2217482	107697
2217485	502890
2217487	107698
2217488	534504
2217489	534505
2217491	516992
2217494	534506
2217495	107699
2217497	516993
2217500	534507
2217501	534508
2217502	516994
2217516	554887
2217525	534509
2217530	107701
2217532	107702
2217534	107703
2217536	516995
2217537	534510
2217541	735765
2217542	502891
2217544	107704
2217555	442712
2217582	459026
2217628	460548
2219400	721912
2219402	108221
2219423	721913
2219426	108222
2219427	108223
2219435	449311
2219449	567857
2219451	567858
2219464	534511
2219474	108224
2219492	516996
2219493	108225
2219495	108226
2219497	721914
2219498	108227
2219499	108228
2219504	642265
2219506	108229
2220267	554888
2220473	460864
2220497	554889
2220498	534512
2220499	554890
2220504	449312
2220507	108243
2220510	637130
2220514	1062374
2220521	449313
2220527	516997
2220529	534513
2220531	516998
2220554	637131
2220559	108245
2220574	637132
2220580	516999
2220588	721915
2220596	354044
2220597	108247
2220600	554891
2220605	721916
2220680	721917
2220682	703066
2220698	637133
2220703	534514
2220704	502892
2220728	534515
2220730	554892
2220731	108252
2220742	454195
2220743	534516
2220759	534517
2220760	108253
2220777	459516
2220778	600131
2221854	531835
2222166	703067
2222174	721918
2222177	639897
2222226	554893
2222244	554894
2222261	534518
2222361	600132
2222570	594576
2222571	459517
2222574	518161
2222578	524571
2222579	461147
2222587	442713
2222670	108312
2222890	443855
2222906	703068
2222922	1062299
2222927	873597
2222934	703069
2222950	721919
2222969	721920
2222970	721921
2222982	108313
2222984	355321
2222988	554895
2222990	873598
2222996	687911
2223010	108314
2223012	108315
2223026	534519
2223027	517000
2223035	637134
2223040	517001
2223052	767940
2223060	108316
2223064	108317
2223072	684576
2223075	108318
2223078	108319
2223090	554896
2223091	108320
2223103	534520
2223108	554897
2223429	534521
2223430	108324
2223432	554898
2223434	554899
2223435	534522
2223436	354733
2223438	108325
2223440	108326
2223441	108327
2223442	108328
2223443	517002
2223445	534523
2223460	534524
2223464	609823
2223466	609824
2223467	609825
2223468	609826
2223469	609827
2223470	609828
2223471	609829
2223479	354022
2223481	352505
2223482	703070
2223484	534525
2223485	534526
2223488	355233
2223490	534527
2223492	354606
2223501	770114
2223507	609830
2223517	502893
2223521	534528
2223524	534529
2223528	554900
2223529	609831
2223531	637135
2223544	534530
2223545	637136
2223551	108329
2223558	1062304
2223559	637137
2223562	534531
2223563	108330
2223564	703071
2223566	534532
2223567	534533
2223571	689520
2223575	108331
2223576	534534
2223577	108332
2223579	517003
2223580	517004
2223581	108333
2223582	693961
2223583	637138
2223584	554901
2223585	517005
2223586	554902
2223587	554903
2223589	554904
2223590	108335
2223594	108336
2223596	502894
2223597	703072
2223600	873599
2223603	534535
2223604	721922
2223605	449314
2223607	517006
2223615	1062231
2223616	1062392
2223617	108337
2223618	534536
2223619	517007
2223621	517008
2223622	534537
2223623	534538
2223624	108338
2223625	108339
2223629	108340
2223630	108341
2223648	534539
2223650	502895
2223653	721923
2223654	108342
2223657	637139
2223662	873600
2223664	703073
2223670	534540
2223672	517009
2223673	517010
2223675	721924
2223677	721925
2223700	703074
2223708	443856
2224349	517011
2224393	108356
2224397	703075
2224398	517012
2224401	567859
2224404	517013
2224406	108357
2224407	550061
2224415	354596
2224451	637140
2224467	721926
2224468	458653
2224469	517014
2224483	517015
2224485	517016
2224490	534541
2224491	502896
2224498	517017
2224524	517018
2224535	1062378
2224538	108358
2224540	534542
2224541	534543
2224542	873601
2224545	554905
2224558	534544
2224560	534545
2224881	534546
2224882	534547
2224883	517019
2224884	684577
2224887	108360
2224892	517020
2224899	534548
2224903	517021
2224904	502897
2224906	534549
2224907	534550
2224915	108361
2224954	108362
2224955	108363
2224956	108364
2224973	517022
2224977	534551
2224981	1062300
2224991	534552
2224993	534553
2224996	721927
2225003	550062
2225009	1062376
2225012	108365
2225014	517023
2225042	534554
2225043	108366
2225045	330809
2225046	108367
2225048	534555
2225081	735766
2225099	534556
2225110	108368
2225112	517024
2225113	517025
2225114	108369
2225118	534557
2225125	721928
2225127	517026
2225131	502898
2225133	534558
2225134	534559
2225135	534560
2225139	767941
2225149	108370
2225159	554906
2225161	517027
2225163	534561
2225165	534562
2225168	108371
2225170	534563
2225173	534564
2225177	459844
2225180	554907
2225182	534565
2225183	534566
2225185	534567
2225192	554908
2225194	693962
2225198	554909
2225213	767942
2225218	609832
2225222	108372
2225223	517028
2225305	534568
2225306	554910
2225308	703076
2225311	703077
2225317	703078
2225347	534569
2225349	108373
2225389	550063
2225394	554911
2226808	721929
2226842	108398
2226851	554912
2226945	554913
2226960	440641
2226964	554914
2226969	534570
2226978	609833
2226993	642266
2227007	517029
2227013	517030
2227185	770115
2227324	440995
2227428	693963
2227430	721930
2227550	454196
2227673	609834
2227698	517031
2227715	703079
2227716	873602
2227874	689521
2227877	689522
2227977	721931
2228141	438629
2228143	449315
2228306	454197
2228307	449316
2228314	443857
2228317	461148
2228323	443858
2228324	460549
2228325	441390
2228328	443859
2228331	449317
2228332	449318
2228339	524572
2228342	454198
2228345	459027
2228346	449319
2228351	454199
2228353	454200
2229431	554915
2229439	108417
2229468	108418
2229601	534571
2229630	873603
2229635	449320
2229636	440642
2229641	454201
2229642	734821
2229747	703080
2229787	721932
2229796	108436
2229799	645614
2230019	459845
2230024	873604
2230038	609835
2230040	517032
2230048	609836
2230049	534572
2230050	609837
2230053	534573
2230056	721933
2230057	554916
2230059	721934
2230065	518162
2230072	554917
2230073	108438
2230076	517033
2230093	703081
2230096	687912
2230098	639898
2230099	534574
2230109	703082
2230113	517034
2230115	642267
2230116	501295
2230126	594577
2230340	459028
2231157	108492
2231238	721935
2231242	1062248
2231249	534575
2231466	108496
2231498	554918
2231504	534576
2231582	642268
2231605	502899
2231623	567860
2231683	687913
2231721	531836
2231770	438102
2231839	703083
2231840	684578
2231850	567861
2231883	554919
2231895	108498
2231907	721936
2231917	517035
2232223	534577
2232225	689523
2232238	534578
2232242	517036
2232334	534579
2232338	517037
2232358	767943
2232361	534580
2232608	442714
2232621	108502
2232649	554920
2232652	554921
2232669	108503
2232672	534581
2232681	108504
2232686	645615
2232690	517038
2232691	517039
2232845	689524
2232849	554922
2232851	554923
2233007	554924
2233144	449321
2233960	554925
2233972	554926
2234352	721937
2234378	684579
2234380	517040
2234383	609838
2234387	554927
2234390	108755
2234420	721938
2234436	554928
2234450	517041
2234459	517042
2235267	721939
2235272	689525
2235276	687914
2235286	554929
2235302	609839
2235303	108770
2235317	517043
2235320	554930
2235326	354683
2235330	333182
2235346	501296
2235456	1062326
2235486	502900
2235493	449322
2235494	449323
2238244	110397
2238326	534582
2238328	517044
2238333	721940
2238337	721941
2238343	517045
2238348	567862
2238366	110399
2238401	703084
2238414	517046
2238424	353773
2238435	110400
2238440	110401
2238471	554931
2238476	554932
2238503	609840
2238507	721942
2239499	873605
2239638	534583
2239994	449324
2240002	460550
2240007	449325
2240447	449326
2240450	461566
2240454	449327
2240468	735767
2240471	518163
2240508	454202
2242031	554933
2242032	534584
2242036	609841
2242037	703085
2242041	693964
2242048	111910
2242057	534585
2242062	111911
2242066	721943
2242170	765118
2242171	765119
2242172	765120
2242177	765121
2242180	765122
2242182	765123
2242184	765124
2242193	765125
2242195	765126
2242199	765127
2242201	765128
2242211	765129
2242215	765130
2242222	765131
2242224	765132
2242227	765133
2242228	873606
2242229	765134
2242232	765135
2242236	765136
2242244	765137
2242508	111916
2242666	111917
2242677	554934
2244820	599285
2245115	355227
2245152	112996
2245158	113000
2245159	721944
2246188	438630
2246192	438103
2246197	449328
2246199	440804
2246309	721945
2246363	113796
2246367	554935
2246373	703086
2246399	436135
2246410	554936
2246412	534586
2246443	534587
2246674	639899
2246714	873607
2246722	642269
2246740	333183
2246743	639900
2246744	554937
2246746	693965
2246747	352916
2246760	333184
2246761	637141
2246762	684580
2246767	113806
2246768	721946
2246769	1062271
2246773	437935
2246777	703087
2246781	693966
2246784	642270
2246785	458811
2246786	355179
2246789	333185
2246791	693967
2246792	637142
2246794	703088
2246795	113807
2246796	609842
2246799	113808
2246800	113809
2246802	684581
2246811	517047
2246812	637143
2246813	721947
2246815	645616
2246818	721948
2246823	693968
2246824	645617
2246825	113811
2246826	645618
2246827	353910
2246829	113812
2246832	721949
2246833	113813
2246839	609843
2246841	642271
2246844	721950
2246845	354727
2246849	113815
2246850	113816
2246851	637144
2246852	609844
2246853	113817
2246855	554938
2246860	639901
2246868	684582
2246869	687915
2246874	113818
2246876	721951
2246881	333186
2246884	687916
2246895	639902
2246896	113819
2246902	687917
2246904	113820
2246906	639903
2246911	355090
2246914	113821
2246917	113822
2246918	554939
2246920	554940
2246921	637145
2246922	639904
2246923	639905
2246925	454203
2246927	554941
2246928	517048
2246930	554942
2246931	645619
2246935	693969
2246936	693970
2246937	113823
2246952	567863
2246955	517049
2246983	1062284
2246993	721952
2246996	637146
2247019	113825
2247025	113826
2247026	113827
2247027	567864
2247028	689526
2247034	693971
2247050	609845
2247074	440095
2247085	501297
2247091	442097
2247323	449329
2247350	449330
2248524	461567
2248525	454204
2248534	442271
2248536	732378
2248537	438631
2249938	460865
2249940	454205
2249941	454206
2250790	116306
2250791	567865
2250792	554943
2250795	645620
2250796	639906
2250797	436136
2250799	687918
2250801	609846
2250802	642272
2250803	609847
2250804	567866
2250805	116307
2250806	637147
2250807	567867
2250808	693972
2250809	554944
2250811	693973
2250814	693974
2250815	693975
2250819	689527
2250821	693976
2250827	687919
2250829	116308
2250832	116309
2250834	116310
2250836	355417
2250837	355250
2250839	693977
2250844	693978
2250847	554945
2250848	554946
2250853	116311
2250855	355117
2250872	642273
2250881	502901
2250886	116312
2250887	116313
2250889	116314
2250905	116315
2251113	534588
2251723	449331
2251809	116718
2251834	534589
2251848	534590
2251849	116719
2251851	116720
2251876	567868
2252072	554947
2252078	554948
2252083	355424
2252085	554949
2252094	684583
2252104	116723
2252105	517050
2252106	703089
2252108	116724
2252110	567869
2252113	567870
2252122	517051
2252131	517052
2252133	642274
2252134	642275
2252140	554950
2252146	534591
2252354	441898
2252356	441899
2252358	449332
2252359	442715
2252360	440996
2252453	770116
2252478	449333
2252479	443860
2252749	116931
2252750	517053
2252831	642276
2252851	512859
2252854	687920
2252872	637148
2252876	512860
2252882	460866
2252883	454207
2252884	460867
2252885	454208
2252886	442098
2252892	586855
2252894	645621
2252925	522039
2252974	586856
2253017	502902
2253018	502903
2253021	522040
2253036	567871
2253039	594578
2253067	732379
2253110	586857
2253152	586858
2253159	522041
2253214	557493
2253234	693979
2253423	693980
2253453	355284
2253464	642277
2253472	693981
2253493	609848
2253505	693982
2253545	515918
2253571	637149
2253580	352497
2253614	443861
2253962	515919
2253972	443862
2254011	557494
2254013	460551
2254023	873608
2254056	461879
2254062	459846
2254088	454209
2254120	594579
2254129	594580
2254137	732380
2254141	515920
2254171	449334
2254285	594581
2254301	459243
2254307	522042
2254314	594582
2254317	515921
2254319	512861
2254325	449335
2254328	438632
2254337	512862
2254344	522043
2254390	522044
2254410	512863
2254416	522045
2254457	594583
2254479	522046
2254481	770117
2254598	522047
2254600	454210
2254628	437765
2254738	459244
2255597	594584
2255640	586859
2255650	449336
2255662	524573
2255698	594585
2255727	609849
2255742	567872
2255750	534592
2255753	534593
2255760	554951
2255773	567873
2255804	637150
2255808	534594
2255815	639907
2255830	117936
2255845	721953
2255898	517054
2255914	567874
2255915	721954
2255923	1062216
2255932	534595
2255968	554952
2255981	517055
2255986	554953
2256268	442482
2256270	442483
2256271	441391
2256272	441392
2256286	449337
2256331	454211
2256340	449338
2256366	449339
2256370	440096
2256444	703090
2256574	443863
2256645	534596
2256668	767944
2256670	517056
2256671	534597
2256673	534598
2256676	554954
2256677	502904
2256682	554955
2256683	554956
2256684	554957
2256938	454212
2256946	735768
2256958	735769
2258117	594586
2258167	594587
2258173	594588
2258185	454213
2258193	594589
2258199	594590
2258201	594591
2258221	594592
2258235	438633
2258312	732381
2258612	594593
2258674	515922
2258684	586860
2258688	594594
2258698	732382
2258702	586861
2258727	611612
2258729	611613
2258731	522048
2258733	522049
2258735	460868
2258737	522050
2258741	594595
2258743	586862
2258745	594596
2258755	767945
2258763	454214
2258775	522051
2258783	594597
2258791	443864
2258795	449340
2258803	454215
2258805	454216
2258819	458654
2258821	518164
2258823	594598
2258831	594599
2258865	594600
2258871	586863
2258875	594601
2258883	512864
2258891	515923
2258895	515924
2258903	611614
2258946	517057
2258953	454217
2258955	594602
2258959	512865
2258963	512866
2258969	515925
2258976	443865
2258985	770118
2258991	461149
2259015	501298
2259031	586864
2259035	443866
2259037	443867
2259039	438634
2259041	594603
2259051	442716
2259063	594604
2259071	767946
2259089	594605
2259095	443868
2259103	594606
2259135	642278
2259232	594607
2259240	454218
2259250	454219
2259252	461150
2259266	454220
2259272	594608
2259332	684584
2259338	449341
2259418	118089
2259420	567875
2259436	443869
2259450	454221
2259460	594609
2259462	515926
2259480	438635
2259484	609850
2259510	449342
2259516	594610
2259518	594611
2259520	594612
2259572	449343
2259588	461880
2259610	449344
2259642	512867
2259682	512868
2259692	515927
2259706	594613
2259714	594614
2259716	642279
2259720	594615
2259728	515928
2259730	512869
2259734	459245
2259748	594616
2259772	522052
2259774	594617
2259800	557495
2259804	522053
2259826	732383
2259834	735770
2259875	594618
2259903	515929
2259905	523137
2259913	454222
2259945	770119
2259956	770120
2259958	523138
2259966	522054
2260661	449345
2260708	454223
2260720	534599
2260737	443870
2260766	645622
2260768	639909
2260771	118133
2260772	637151
2260784	721955
2260798	534600
2261107	449346
2261110	454224
2261111	459029
2261122	441717
2261125	461881
2261306	460552
2261482	460869
2261546	522055
2261562	522056
2262540	693983
2262585	118591
2262594	534601
2262595	642280
2262597	118592
2262616	703091
2262644	118593
2262653	567876
2262661	333187
2262680	534602
2263144	515930
2263145	454225
2263146	440643
2263151	454226
2263152	460870
2263170	454227
2263174	443871
2263389	594619
2263395	501299
2264515	118772
2264518	637152
2264549	554958
2264650	458655
2264660	454228
2264662	449347
2264666	512870
2264668	522057
2264674	437936
2264738	586865
2264744	454229
2264756	443872
2264768	586866
2264780	512871
2264784	443873
2265033	461151
2265055	461568
2265057	461569
2265058	461570
2265080	454230
2265153	118783
2265370	645623
2265375	118784
2265377	355334
2265378	689528
2265398	118785
2265405	333740
2265412	118786
2265470	606497
2265738	586867
2265740	515931
2265742	586868
2265744	512872
2265752	460176
2265772	515932
2265776	515933
2265778	460871
2265780	461882
2265794	512873
2265796	522058
2265834	515934
2265838	460177
2265840	524574
2265846	557496
2265876	454231
2265880	515935
2265886	522059
2265892	443096
2265914	512874
2265916	594620
2265992	515936
2266004	512875
2266020	522060
2266072	770121
2266278	515937
2266431	443874
2266434	454232
2266436	454233
2266438	454234
2266441	454235
2266442	449348
2266443	454236
2266444	454237
2266445	449349
2266447	449350
2266451	454238
2266452	441571
2266453	454239
2266454	440805
2266857	586869
2266859	449351
2266887	442484
2266897	512876
2266899	454240
2266905	557497
2266907	522061
2266909	557498
2266911	594621
2266913	460178
2266917	586870
2266919	442485
2266921	522062
2266923	594622
2266925	594623
2266929	515938
2266931	594624
2266933	522063
2266935	594625
2266937	454241
2266941	586871
2266949	522064
2266967	440806
2266969	118838
2266971	557499
2266973	522065
2266975	594626
2266979	118842
2266985	522066
2266987	443875
2266989	594627
2266991	512877
2266993	522067
2266995	687921
2266997	354865
2267003	515939
2267007	522068
2267013	586872
2267019	440807
2267021	454242
2267029	454243
2267033	443876
2267041	594628
2267043	522069
2267045	454244
2267051	557500
2267053	586873
2267091	515940
2267103	594629
2267105	522070
2267107	639910
2267119	118864
2267121	522071
2267125	515941
2267129	512878
2267139	594630
2267143	594631
2267147	454245
2267161	442717
2267165	512879
2267187	557501
2267189	512880
2267201	594632
2267205	515942
2267207	522072
2267213	522073
2267225	449352
2267227	522074
2267233	557502
2267235	567877
2267237	594633
2267241	118877
2267243	586874
2267245	586875
2267249	594634
2267265	689529
2267281	693984
2267283	594635
2267344	515943
2267348	522075
2267352	461571
2267354	557503
2267382	594636
2267396	522076
2267408	515944
2267418	594637
2267428	449353
2267436	454246
2267438	454247
2267454	515945
2267460	522077
2267464	454248
2267466	461152
2267470	594638
2267472	461572
2267498	594639
2267520	515946
2267524	512881
2267528	767947
2267534	454249
2267556	557504
2267568	767948
2267572	449354
2267588	594640
2267592	522078
2267602	443877
2267638	557505
2267648	449355
2267658	522079
2267670	594641
2267678	442099
2267680	586876
2267710	586877
2267712	442100
2267734	873609
2267744	586878
2267772	515947
2267780	515948
2267790	594642
2267836	515949
2267846	515950
2267848	522080
2267852	443878
2267854	512882
2267874	594643
2267880	594644
2267920	442101
2267922	594645
2267936	461153
2267938	512883
2267958	512884
2267960	449356
2268007	770122
2268041	512885
2268055	594646
2268125	594647
2268151	515951
2268372	557506
2268384	693985
2268412	512886
2268422	501300
2268442	449357
2268446	557507
2268528	461573
2268534	501301
2268540	442102
2268548	767949
2268550	594648
2268603	687922
2268611	687923
2268617	689530
2268619	642281
2268625	693986
2268631	693987
2268635	639911
2268637	770123
2268643	118921
2268647	689531
2268651	515952
2268669	443879
2268697	689532
2268703	684585
2268705	693988
2268707	687924
2268709	873610
2268711	118925
2268713	689533
2268719	594649
2268733	355145
2268735	687925
2268737	554959
2268739	689534
2268741	515953
2268743	333741
2268751	515954
2268753	693989
2268755	118930
2268757	515955
2268761	639912
2268763	693990
2268767	639913
2268769	639914
2268771	693991
2268773	693992
2268895	639915
2268903	687926
2268905	330810
2268909	639916
2268913	645624
2268915	642282
2268921	687927
2268925	693993
2268933	441171
2268935	118938
2268939	642283
2268943	523139
2268953	637153
2268961	557508
2268969	693994
2268971	639917
2268979	118941
2268989	118943
2268993	512887
2268995	515956
2268997	512888
2269001	687928
2269007	333742
2269011	353964
2269015	609851
2269017	586879
2269021	586880
2269027	645625
2269039	523140
2269045	642284
2269049	645626
2269053	642285
2269055	693995
2269063	687929
2269065	515957
2269067	645627
2269075	501302
2269077	687930
2269079	642286
2269087	639918
2269089	689535
2269091	554960
2050758	454072
2054758	460538
2057656	581679
0	599212
2061298	100287
2061835	599230
2062980	599244
2063987	599249
2065863	735742
2067028	637022
2071808	354040
2077740	599254
6	567786
2085923	449221
2090842	770100
2092176	590447
2092769	454100
2093108	442081
2094586	101566
2095793	873566
2097714	101893
2102044	454110
2104964	354065
2108295	721788
